Time	YKL109W	YCL066W	YCL067C	YJL056C	YCR040W	YLR098C	YLR013W	YJL110C	YCR097W	YCR096C	YPR199C	YDR421W	YOL089C	YGR044C	YCR018C	YOR140W	YHR006W	YOR032C	YPL248C	YML051W	YGL209W	YGL035C	YMR280C	YDR146C	YML113W	YCR039C	YER189W	YCL065W	YCR041W	YNL339C	YDR545W	YNL337W	YGR296W	YNL336W	YER188CA	YBL111C	YDR543C	YHR091C	YDR544C	YER190W	YGL001C	YKL178C	YBR019C	YMR135WA	YBR020W	YPL283C	YLR463C	YLR467W	YLR465C	YDR009W
400	0.0632858	0.1172490	0.5758870	0.5236440	0.5197333	0.5955805	0.6813669	0.6453535	0.7320727	0.4950291	0.7941421	0.7919967	0.7796946	0.0058380	0.2052228	0.4885522	0.6145558	0.5630805	0.3021516	0.6302371	0.7292746	0.0555607	0.7336445	0.0052885	0.1155055	0.0136878	0.3514837	0.1689848	0.6274409	0.4362769	0.6414519	0.0004542	0.0210357	0.0656890	0.0689805	0.3662869	0.5700913	0.5971865	0.7309575	0.1208128	0.0922967	0.0815361	0.6131888	0.1362814	0.0580495	0.3538529	0.6003229	0.3205437	0.1501542	0.3225545
450	0.0983309	0.0939355	0.6417784	0.6453597	0.5825343	0.7282159	0.7098005	0.7715370	0.6020729	0.4790242	0.8647549	0.7721058	0.6692401	0.0188428	0.1915189	0.5788697	0.5847589	0.6218747	0.2906278	0.5690777	0.6750084	0.0795332	0.6886003	0.0208887	0.1027113	0.0107830	0.3448035	0.2489794	0.6302780	0.4673212	0.7630773	0.0038970	0.0436437	0.1041184	0.1193218	0.5761458	0.6563193	0.4884792	0.6202368	0.0894799	0.1212366	0.0559750	0.5943366	0.1366033	0.1077902	0.3008146	0.7237161	0.2841141	0.1346871	0.4132200
500	0.0684866	0.0617713	0.7263884	0.5856886	0.4508295	0.6498035	0.7348417	0.6892242	0.7546189	0.4607888	0.7064673	0.7986290	0.7281164	0.0121542	0.2267204	0.4762416	0.6479292	0.7438458	0.2405060	0.7329419	0.8947979	0.0869877	0.5961903	0.0090364	0.1529827	0.0054510	0.3650327	0.2242209	0.5448510	0.4032972	0.6643596	0.0000371	0.0401022	0.0745254	0.0480387	0.5190584	0.6694398	0.6916962	0.6278442	0.0898916	0.1516886	0.0292109	0.5953285	0.1698079	0.1541753	0.3195992	0.7504698	0.2703467	0.1229090	0.3111165
550	0.0979275	0.0572736	0.6801723	0.6160818	0.3373218	0.7506552	0.8095204	0.6391329	0.7151525	0.4561880	0.5699040	0.7409339	0.5692388	0.0054375	0.0731850	0.5087283	0.6563646	0.5388063	0.4252642	0.6690257	0.6495459	0.2245108	0.5954127	0.1418864	0.4859243	0.0156467	0.2944410	0.3124633	0.4788830	0.3508360	0.6503508	0.1578201	0.0575368	0.1015664	0.1322780	0.3624874	0.5799082	0.5192666	0.7994314	0.2984920	0.2021505	0.0500190	0.3948851	0.1879784	0.1361692	0.2555552	0.6092187	0.3276204	0.1660097	0.3059551
600	0.1404594	0.1118757	0.6535802	0.7497330	0.3208073	0.6867303	0.6958462	0.5574021	0.6973107	0.5592390	0.5771096	0.6396553	0.7336355	0.0943037	0.1477522	0.5247236	0.6836040	0.6392676	0.2796713	0.6265916	0.6515805	0.2541395	0.6489857	0.7430172	0.5267464	0.0064031	0.2700116	0.3060600	0.3931650	0.3891645	0.6016398	0.1513210	0.0968478	0.0538837	0.2539748	0.3152113	0.5450821	0.4968317	0.7606827	0.3392503	0.4784956	0.0500819	0.5160827	0.2246136	0.3440575	0.2436248	0.7349596	0.5722586	0.2423235	0.2698756
650	0.2100353	0.0940314	0.6217871	0.6578662	0.3043806	0.6280912	0.4582066	0.6765889	0.6795246	0.6005243	0.7372953	0.6927183	0.6948388	0.1577814	0.3270195	0.3769014	0.6116589	0.5383330	0.3570132	0.6463371	0.6759623	0.2543053	0.6679798	0.7518323	0.7320167	0.0144714	0.2506077	0.2815235	0.4299214	0.3775705	0.5613815	0.2442264	0.0913894	0.0898318	0.2518875	0.3291211	0.5442527	0.4117845	0.6715482	0.3483869	0.4354632	0.0775236	0.3835886	0.4378752	0.4395549	0.3105533	0.5720683	0.8209950	0.3814068	0.3731018
700	0.1788432	0.1471306	0.6202762	0.5937636	0.2705304	0.7885453	0.3162655	0.7061002	0.6375145	0.6026412	0.6729422	0.6731956	0.7277346	0.1797784	0.4641008	0.3609899	0.6390225	0.6417488	0.3315178	0.7507734	0.7844049	0.2130416	0.4786536	0.6569716	0.6985047	0.0560740	0.3274095	0.3537739	0.3889469	0.4704522	0.4534870	0.1999543	0.0867208	0.1912314	0.2795709	0.2314180	0.5621091	0.3496216	0.5656254	0.3899289	0.3737628	0.0532188	0.3316332	0.3457222	0.4874171	0.2219570	0.6208944	0.6452701	0.3683048	0.3447215
750	0.1330693	0.1692985	0.7208645	0.7467260	0.2045538	0.7257017	0.1762781	0.7623891	0.6069578	0.6685742	0.7090462	0.7555188	0.6427055	0.1450961	0.4724882	0.3809084	0.6829671	0.6445356	0.3877536	0.6185924	0.8324825	0.2832263	0.7231774	0.8295999	0.6565859	0.0089700	0.2777469	0.3798234	0.5615568	0.4011159	0.5196783	0.1192492	0.0875448	0.2391349	0.1791395	0.1993084	0.5414107	0.3173448	0.7109812	0.3514078	0.4531390	0.0753388	0.3547974	0.5111066	0.4576550	0.2738154	0.4781854	0.6703579	0.5137660	0.4141225
800	0.2021898	0.2844849	0.7071502	0.7737298	0.3142263	0.6758567	0.2152660	0.8462077	0.8117040	0.6321536	0.8160706	0.6980635	0.6813687	0.1748822	0.4913597	0.3763293	0.6110781	0.7007417	0.4287651	0.8014466	0.7192548	0.2512392	0.7583637	0.6904174	0.6712813	0.0520094	0.2453995	0.3057275	0.4752041	0.5574437	0.7360504	0.1802324	0.0898170	0.2870311	0.2505299	0.3082209	0.5390151	0.3652915	0.7252901	0.3773018	0.6259126	0.0362047	0.3025339	0.5003717	0.4423332	0.2100626	0.6463074	0.5596305	0.4720505	0.5118983
850	0.2239279	0.2705499	0.7411187	0.7131746	0.2654478	0.8800324	0.2246583	0.6615419	0.7723516	0.6362242	0.7150495	0.8212430	0.6085327	0.1399084	0.5051570	0.4806400	0.7206992	0.7412627	0.4187218	0.6165118	0.5860191	0.2379362	0.5602162	0.6749858	0.6298622	0.0401897	0.2461711	0.2425881	0.5019734	0.4962421	0.5999607	0.2004452	0.0848061	0.3337659	0.2565363	0.2703813	0.4515170	0.2453959	0.6924363	0.4503411	0.3791866	0.0554913	0.3574048	0.4276194	0.3592063	0.1887433	0.5079335	0.5386761	0.4407700	0.3989583
900	0.2533279	0.2634763	0.6902537	0.6352019	0.3658127	0.7066936	0.2770362	0.6836435	0.7459207	0.6441627	0.5850982	0.6700696	0.7186084	0.2115718	0.5053407	0.4442779	0.6886387	0.7678314	0.3149030	0.8205974	0.6574002	0.3634800	0.5704183	0.7343879	0.7216376	0.0360547	0.2680256	0.2716276	0.4392679	0.6034466	0.6285212	0.1359835	0.1040113	0.2963479	0.2431087	0.2339360	0.5018539	0.4032569	0.6867476	0.3360693	0.3909023	0.0614217	0.3194080	0.5030374	0.4100454	0.1852540	0.5405511	0.6477915	0.4189722	0.2643318
950	0.2704364	0.2666953	0.7984489	0.6979341	0.2442835	0.7851038	0.1782023	0.7332787	0.6781279	0.6829144	0.6554346	0.6737659	0.7032842	0.1383550	0.4265080	0.2986734	0.8056425	0.6221829	0.3289288	0.6872337	0.7062691	0.3125452	0.6140401	0.7821862	0.6952644	0.0512300	0.2538988	0.1861294	0.6042020	0.5729384	0.6552118	0.1452720	0.0719046	0.2981373	0.2317250	0.2285372	0.5963283	0.4161033	0.6698892	0.4210870	0.3379460	0.0474425	0.3418590	0.5311650	0.4495769	0.1673351	0.6077324	0.5685888	0.5023752	0.3481461
1000	0.1695078	0.2690266	0.7817710	0.8020293	0.3568035	0.7344100	0.1422418	0.7522477	0.7703102	0.5857313	0.6002552	0.7033697	0.6430650	0.1176220	0.4035612	0.5319917	0.7713057	0.6645643	0.3927054	0.5809738	0.8053747	0.2270421	0.6748530	0.8197852	0.7212590	0.0288466	0.2430300	0.3421485	0.4354028	0.4936028	0.5874411	0.1385416	0.1008047	0.2956547	0.1891810	0.1588192	0.3824888	0.3781065	0.6454267	0.3078614	0.4395014	0.0606061	0.3251191	0.3764710	0.5170942	0.1551157	0.6080129	0.5434224	0.5631340	0.3859663

0	0.2094740	0.1913633	0.6926764	0.6622817	0.3392475	0.7587346	0.2961992	0.7013880	0.7437673	0.5295459	0.6073670	0.7889076	0.6383984	0.1346977	0.4088167	0.5075663	0.5332280	0.7767960	0.4024982	0.8049382	0.6396471	0.2873517	0.7019912	0.7502000	0.7129934	0.0464191	0.2582659	0.3893440	0.4942432	0.5616974	0.5966595	0.1556018	0.1389590	0.3091396	0.2328063	0.3179242	0.4687972	0.2673003	0.9126259	0.3538738	0.4572482	0.0359098	0.3067904	0.3894477	0.4275410	0.2079299	0.7018097	0.5576082	0.7140956	0.3397160
50	0.1633331	0.2041471	0.5599165	0.7279122	0.1418252	0.7840411	0.2882071	0.6896216	0.6255224	0.6803018	0.4106099	0.3723824	0.6437117	0.2042379	0.4706297	0.2298994	0.6495320	0.6124697	0.3670817	0.6596851	0.8665466	0.1114048	0.5488788	0.6534074	0.6351262	0.0571502	0.2598446	0.2156276	0.5157582	0.5336263	0.5595219	0.1368624	0.1265964	0.3475412	0.2023674	0.2924427	0.3643152	0.2611629	0.6916800	0.4687279	0.4933407	0.0520371	0.3972656	0.4532427	0.1287358	0.2390503	0.5905782	0.4522488	0.5425586	0.5232846
100	0.1472022	0.2084607	0.7788536	0.7309066	0.0572020	0.8113289	0.3004362	0.7568200	0.5618982	0.6785961	0.5415855	0.3109766	0.6846295	0.1919854	0.3792428	0.2126537	0.6664976	0.5720034	0.3017998	0.6423419	0.7571254	0.0737926	0.6862002	0.3078473	0.8171920	0.0699558	0.2425280	0.2547912	0.5706426	0.5928525	0.5622568	0.1530748	0.1042443	0.3661352	0.2389893	0.3278962	0.3336381	0.3241058	0.5100102	0.4705460	0.6788312	0.1179645	0.4306580	0.4535179	0.0610086	0.1794131	0.5641452	0.6322058	0.6110001	0.8275713
150	0.1445630	0.2410940	0.6503414	0.7131692	0.0683575	0.6181095	0.3719796	0.7224209	0.6416366	0.8928442	0.4772442	0.2837519	0.7248159	0.1596029	0.4329950	0.1350132	0.7790651	0.5796178	0.3840409	0.6461469	0.6925144	0.0758780	0.7059116	0.1334923	0.7850363	0.0361368	0.2218844	0.4221480	0.6633335	0.5711454	0.5236189	0.1426509	0.1173302	0.3226922	0.2528799	0.2423664	0.3717827	0.3680025	0.4942015	0.4273552	0.4800795	0.0839462	0.4310141	0.4168702	0.0470561	0.1503012	0.5902543	0.6706042	0.4211291	0.5518138
200	0.1994382	0.1004134	0.6048224	0.6183390	0.0877079	0.6616706	0.5972123	0.6795059	0.6994540	0.7318693	0.5157916	0.3739002	0.6981400	0.1681554	0.2731229	0.1539531	0.6497781	0.5254831	0.2585519	0.6309435	0.6543791	0.0582666	0.6575020	0.0436762	0.7425627	0.0335972	0.1979877	0.4933792	0.5950288	0.5697349	0.5675827	0.0954045	0.1336753	0.2295901	0.3021915	0.2327399	0.4912889	0.3378630	0.5182706	0.5738010	0.4675435	0.0908342	0.4177844	0.3464117	0.0508599	0.2034883	0.6221237	0.6532354	0.5137912	0.6392714
250	0.1068814	0.0621393	0.6500296	0.6035391	0.0599013	0.6733094	0.7902585	0.6114229	0.6523347	0.6867925	0.6466138	0.3587079	0.6623526	0.1360829	0.1742926	0.1753333	0.6741910	0.6736615	0.2142539	0.6593054	0.7755913	0.0432083	0.6990266	0.0207977	0.6764012	0.0156323	0.1826750	0.4610160	0.5568886	0.5465141	0.5517820	0.1286350	0.1563749	0.2440003	0.2330010	0.2786763	0.4070953	0.3359370	0.5183659	0.3874933	0.4248586	0.1142675	0.4093307	0.3293116	0.0505290	0.2414570	0.5531093	0.5867047	0.3707529	0.6940858
300	0.0747620	0.0828383	0.6569141	0.6894525	0.0224884	0.7956567	0.7241917	0.8347061	0.6145053	0.6684198	0.6920024	0.3669957	0.6370841	0.0453098	0.0601205	0.2559295	0.7021314	0.5208015	0.2648416	0.7221106	0.6882298	0.0295653	0.6175456	0.0167042	0.6978384	0.0096703	0.2217771	0.6859470	0.6067879	0.3602463	0.6342565	0.1668168	0.1686535	0.1863058	0.2822299	0.4453536	0.5085426	0.3114713	0.6332766	0.4287852	0.4670605	0.0976104	0.3657974	0.3756645	0.0286472	0.2381291	0.5910181	0.7465131	0.2971324	0.7772245
350	0.0816075	0.0693245	0.6214274	0.7166718	0.0716984	0.7495225	0.7138487	0.8061954	0.7168823	0.6814970	0.5110349	0.2094130	0.7420237	0.0107286	0.0835066	0.2346357	0.7207720	0.5677042	0.2517506	0.6602115	0.6208813	0.0450132	0.6093049	0.0137755	0.7524337	0.0412284	0.2211626	0.6211347	0.5680506	0.3722798	0.4971401	0.1728326	0.1323724	0.1584551	0.2201218	0.4745647	0.4186914	0.3451609	0.5751463	0.4219375	0.5542264	0.0657507	0.4087678	0.2691162	0.0502301	0.2330671	0.7648755	0.5175815	0.2888203	0.6956898
400	0.0883980	0.0711299	0.6942621	0.7665804	0.0334848	0.7097974	0.6793261	0.6408304	0.6411142	0.7696260	0.5210534	0.3528393	0.7225815	0.0206391	0.0766440	0.2535478	0.5613347	0.5067459	0.2900192	0.7343854	0.8281778	0.0663831	0.6704322	0.0227604	0.6964087	0.0107690	0.2282829	0.4387830	0.5963958	0.4320198	0.6250119	0.1294058	0.1874026	0.2223972	0.2434503	0.4223271	0.4332035	0.4342969	0.6004140	0.4404125	0.4174733	0.0861362	0.3615944	0.2219893	0.0161890	0.2619611	0.6635225	0.6774142	0.2378142	0.6725525
450	0.0673523	0.0749060	0.7387885	0.6544333	0.0376516	0.7390018	0.7391618	0.6423111	0.7224396	0.6516433	0.5463495	0.3498617	0.7390024	0.0126411	0.0645090	0.3072914	0.6666354	0.5327854	0.3083909	0.7812780	0.6727187	0.0451296	0.6250085	0.0149788	0.6016952	0.0140246	0.2448011	0.4725363	0.5908703	0.3713995	0.5533442	0.1380628	0.0845498	0.2521682	0.1995920	0.4375965	0.4943627	0.3635187	0.6550422	0.4061585	0.4317778	0.0614942	0.4130533	0.2710342	0.0281758	0.2195896	0.6188021	0.5240258	0.2269980	0.7199108
500	0.0743731	0.0787316	0.5927623	0.6364364	0.0411446	0.7801155	0.5706546	0.6547725	0.7173858	0.7385594	0.5531356	0.2468335	0.6117453	0.0172127	0.1115435	0.3418247	0.6327038	0.5447659	0.3123109	0.5733398	0.6462967	0.0478135	0.5844919	0.0031448	0.5897184	0.0157429	0.2620862	0.5372175	0.5430719	0.4153627	0.6760847	0.1795961	0.1199822	0.2491673	0.1976709	0.3549886	0.4419645	0.2978315	0.6403580	0.3436546	0.4405088	0.0277309	0.3196162	0.3153962	0.0261004	0.2548390	0.5868106	0.5089338	0.2210054	0.7155745
550	0.0830339	0.0682795	0.6504097	0.7392054	0.1843591	0.7307759	0.6340027	0.8018079	0.7033681	0.6463217	0.7036672	0.5248963	0.6640240	0.0249224	0.1351434	0.4462133	0.7284087	0.5461285	0.3301075	0.5228695	0.6429684	0.2069443	0.6804229	0.1546743	0.8058436	0.0110293	0.2906940	0.4093523	0.3607108	0.4800235	0.5424320	0.2059735	0.1105599	0.0997562	0.2335617	0.4560054	0.4879492	0.4204675	0.7524982	0.4148297	0.5253804	0.0607875	0.2905783	0.2766394	0.1442463	0.2070907	0.7127773	0.5278004	0.1902551	0.3778186
600	0.1875875	0.0485343	0.6820431	0.5982893	0.1860815	0.7599993	0.6003787	0.8952110	0.6718472	0.6716253	0.6211550	0.6596052	0.6203972	0.1030920	0.1495475	0.5839578	0.7195245	0.6876647	0.4427979	0.6590418	0.6790129	0.2013423	0.7016777	0.5939085	0.6509405	0.0426779	0.1421557	0.4934541	0.4036845	0.3522010	0.5718786	0.1185265	0.1140476	0.0968698	0.2521712	0.3597204	0.5682365	0.3701944	0.6105847	0.3497428	0.5040147	0.0952338	0.3408659	0.3008071	0.4227091	0.2266703	0.6035748	0.7302950	0.1807870	0.3226721
650	0.1853530	0.1039103	0.7290759	0.6341653	0.2008272	0.7128219	0.4386146	0.7905610	0.6679676	0.5900328	0.7089073	0.6606384	0.6673247	0.1790922	0.3004963	0.4505239	0.6869939	0.7591174	0.4400428	0.7080110	0.7591214	0.2364257	0.6797258	0.7153717	0.6872094	0.0262891	0.2803051	0.3894994	0.5768215	0.5102813	0.6079620	0.1222909	0.0874802	0.1138423	0.1803544	0.2336929	0.4982188	0.3638645	0.7136330	0.2420545	0.4493580	0.0909849	0.4143195	0.4780302	0.4272377	0.1850638	0.5240478	0.8272562	0.2829512	0.3865556
700	0.1629319	0.1311099	0.4786587	0.6839605	0.2745535	0.6303322	0.2510634	0.8692972	0.6436357	0.4911785	0.7481836	0.6844133	0.6993907	0.1558783	0.3856903	0.3746368	0.6083148	0.6429504	0.4295742	0.6319290	0.6407232	0.1706707	0.6154087	0.7199094	0.6443556	0.0192818	0.2639517	0.3467999	0.5199408	0.4730950	0.5633556	0.1582257	0.0956702	0.1866076	0.2708565	0.2663609	0.4793171	0.3813535	0.7789476	0.3636035	0.3835391	0.0819384	0.3367744	0.4169413	0.4567908	0.2073256	0.6848439	0.6386848	0.3873415	0.4470601
750	0.1238603	0.2533935	0.6442551	0.6425221	0.2579029	0.6493537	0.2856688	0.5619337	0.6145685	0.6708098	0.7099257	0.6036417	0.6354533	0.1494350	0.4183472	0.3512804	0.6568340	0.8584910	0.4317285	0.6630148	0.7473035	0.2110841	0.7662570	0.6795361	0.7395111	0.0272903	0.2224594	0.3038487	0.5358472	0.5511314	0.5960810	0.1324412	0.0553262	0.2301192	0.2901654	0.2005253	0.4456305	0.3912580	0.7294229	0.3632279	0.4426372	0.0677527	0.4162200	0.3873659	0.2624495	0.1696504	0.6835580	0.5605488	0.4014822	0.4144215
800	0.1440813	0.2760930	0.8578240	0.6296740	0.3146363	0.5944303	0.2173650	0.7947289	0.6375371	0.6710534	0.5973169	0.9164827	0.8900631	0.1784897	0.4116473	0.4381367	0.6301223	0.6838353	0.3514644	0.7204079	0.7769635	0.2062787	0.6945444	0.7925092	0.7323773	0.0324208	0.1566890	0.3836505	0.5881310	0.4816685	0.5836354	0.1343580	0.1192240	0.2843216	0.2398633	0.2686525	0.4954507	0.3198205	0.6685626	0.3613861	0.4432010	0.0644733	0.2769113	0.3544572	0.3132730	0.2921400	0.5708253	0.5669272	0.5986063	0.4305796
850	0.1471774	0.2608787	0.6222152	0.6605294	0.3220648	0.5912150	0.1927922	0.7592561	0.6469459	0.6476883	0.7425516	0.6209127	0.6562148	0.1596866	0.4423072	0.3125364	0.5690872	0.7457563	0.3410318	0.6700992	0.7038516	0.1936225	0.6779239	0.5560135	0.6832329	0.0576285	0.1786943	0.3987475	0.6212947	0.6003964	0.6661273	0.1381426	0.0901116	0.2717490	0.1783656	0.2329660	0.5107915	0.3048285	0.7392846	0.3403895	0.6074375	0.0352500	0.3600261	0.4320154	0.3154422	0.2173706	0.5964808	0.4504625	0.5302996	0.3508946
900	0.1891712	0.2580102	0.6268454	0.6965594	0.3438365	0.6934232	0.2615012	0.8344714	0.7391656	0.6416748	0.6650898	0.7430379	0.5996321	0.1066497	0.3180281	0.4324292	0.7762543	0.6610682	0.3735059	0.6915351	0.7131828	0.2234392	0.6867589	0.6359751	0.5863830	0.0492367	0.2393289	0.3564769	0.4932445	0.5783187	0.8259179	0.1410601	0.1010720	0.2185950	0.3001614	0.3122371	0.4079899	0.3034005	0.8295000	0.3901388	0.6545123	0.0402704	0.4210891	0.4516518	0.2836963	0.2850466	0.6101608	0.5551157	0.3896340	0.4141102
950	0.2901347	0.2334829	0.6946209	0.6874025	0.2359261	0.6586763	0.2395981	0.5718364	0.6369787	0.4800377	0.7590101	0.5467117	0.6429275	0.1374091	0.4478803	0.4815076	0.7022942	0.7278875	0.4293240	0.6795800	0.7680975	0.2031625	0.7035124	0.9290108	0.6451791	0.0369503	0.2331197	0.3921540	0.5287196	0.5311144	0.4733127	0.1652052	0.1237298	0.2319767	0.1924960	0.2899089	0.5047986	0.2893412	0.7418317	0.3680018	0.5082289	0.0724095	0.3531391	0.4604798	0.4324214	0.2320799	0.6136759	0.5997365	0.5092824	0.4627849
1000	0.2129087	0.2716504	0.7151051	0.8073786	0.2996581	0.5801344	0.1632244	0.6818318	0.5856211	0.5808722	0.7499549	0.7239203	0.8625603	0.1439151	0.4409410	0.4517958	0.6075911	0.6529953	0.3888115	0.5598139	0.7027490	0.2068713	0.6329137	0.8668776	0.6552706	0.0553428	0.2299201	0.3209277	0.5047969	0.5628064	0.6180807	0.1260996	0.1171097	0.3380482	0.2693836	0.2054449	0.4471203	0.2960541	0.8365836	0.2430836	0.4066820	0.0415875	0.3165201	0.4695300	0.3809512	0.2397785	0.5415630	0.5768164	0.6240745	0.3372062

0	0.2488965	0.2117978	0.7926914	0.6704611	0.2489158	0.7503596	0.2080979	0.7476450	0.7198947	0.6111319	0.6851987	0.7452500	0.7563384	0.1063152	0.4621672	0.4152309	0.5908034	0.7726101	0.3173351	0.7419670	0.7351925	0.2375666	0.6188143	0.7066454	0.6427976	0.0132876	0.2905920	0.2977970	0.5013736	0.5211592	0.5402253	0.1362478	0.1373237	0.2849230	0.1704874	0.2970024	0.4417643	0.3077799	0.8439708	0.4082734	0.4998853	0.0514293	0.3624200	0.4129515	0.3939737	0.1836406	0.7119841	0.6330931	0.6814228	0.3470070
50	0.1885195	0.3694931	0.3950316	0.5542325	0.2850043	0.3871846	0.1442514	0.4906438	0.6080499	0.7149287	0.8568075	0.5860434	0.7926729	0.2294514	0.3956267	0.1390365	0.6100018	0.4624867	0.4190238	0.6830957	0.6704498	0.2139953	0.2572471	0.2329665	0.4133087	0.0306383	0.2408839	0.2692435	0.4147263	0.5590048	0.5992851	0.1662574	0.1074396	0.3274797	0.2783286	0.1444615	0.5433287	0.2985619	0.6857784	0.2989487	0.3542935	0.1004858	0.4888894	0.4285894	0.4308741	0.2074088	0.6151219	0.5836803	0.6600025	0.5746138
100	0.2057022	0.4310019	0.5270798	0.7091588	0.3091056	0.3109426	0.2892129	0.5309571	0.8023748	0.5836157	0.7286452	0.5198785	0.8957078	0.2764014	0.3633810	0.0501923	0.6594676	0.4443908	0.3607296	0.6789689	0.6942791	0.2638805	0.3253687	0.1166615	0.4997648	0.0238517	0.2885141	0.3310112	0.3203715	0.6411179	0.5725797	0.1836056	0.2731971	0.2202754	0.2766756	0.1336899	0.3890869	0.2971248	0.7159917	0.4214775	0.4022559	0.0346391	0.5183420	0.4327538	0.2843941	0.2151533	0.7549811	0.4765962	0.5924160	0.7527734
150	0.2479296	0.4288548	0.4287200	0.7272932	0.2289861	0.3781635	0.2674784	0.5427006	0.7293316	0.6632870	0.6692194	0.4335022	0.6640893	0.1433468	0.3218126	0.0132206	0.5526022	0.2511950	0.3845496	0.6971539	0.7433946	0.2105309	0.2591959	0.0753578	0.3260858	0.0488533	0.3774561	0.2615776	0.3262144	0.5274593	0.5187529	0.1884461	0.1213555	0.1343662	0.2668698	0.1422733	0.5835252	0.3871501	0.7438543	0.5903166	0.5339642	0.0325422	0.4120583	0.5131574	0.2340021	0.2871008	0.6066480	0.6021813	0.5428469	0.7246055
200	0.1519170	0.3757333	0.4639153	0.8793495	0.1605649	0.3650330	0.2982224	0.6102863	0.7100838	0.5576402	0.7867916	0.5007745	0.8529734	0.1819701	0.2286262	0.0205394	0.5336564	0.1719783	0.3697652	0.7047419	0.7527529	0.1948327	0.2620694	0.0408858	0.3994417	0.0447501	0.3721458	0.3136093	0.3129152	0.5645003	0.5643382	0.2223029	0.1260765	0.1539840	0.1686904	0.1685337	0.5322696	0.4991513	0.5914765	0.5462072	0.4408177	0.0458394	0.4666383	0.4708072	0.2619345	0.2999514	0.6562095	0.4805464	0.6024711	0.6585119
250	0.2216956	0.2624147	0.4109500	0.7996069	0.1742795	0.3275038	0.4042868	0.4480809	0.7559184	0.6264450	0.5874410	0.3778722	0.6475527	0.1561525	0.2481416	0.0078769	0.5455884	0.1148442	0.4695591	0.6810552	0.7278152	0.1802077	0.2185127	0.0449044	0.4850742	0.0503579	0.4055774	0.2870938	0.2498319	0.4613994	0.5286862	0.2112788	0.1378915	0.1654112	0.3167537	0.1404549	0.4835763	0.5101057	0.6809973	0.5329819	0.4071053	0.0472609	0.4660399	0.4126411	0.2790751	0.3327123	0.5034847	0.5811388	0.5756505	0.6622297
300	0.1900148	0.2638455	0.4187362	0.8239267	0.1966867	0.3740391	0.3420635	0.4598434	0.6705177	0.6032210	0.6303038	0.4518027	0.5831193	0.1394723	0.1351444	0.0075692	0.4517781	0.1785468	0.3851025	0.6681035	0.6442477	0.2598535	0.1897145	0.0420545	0.5034091	0.0799692	0.4680944	0.3474605	0.2671768	0.4761326	0.6330407	0.2353300	0.1681480	0.1018224	0.3131196	0.1141293	0.4530447	0.4666569	0.7318602	0.4893924	0.5044916	0.0441542	0.4527350	0.4333147	0.2497332	0.2355953	0.6936806	0.5835796	0.5683912	0.7285649
350	0.1589005	0.2900469	0.4522613	0.7624817	0.1507915	0.3552415	0.4030704	0.5446852	0.5670418	0.4650153	0.6170792	0.4909658	0.6629715	0.1051167	0.1177495	0.0425207	0.4498850	0.1538595	0.4437181	0.5990657	0.6668454	0.1804818	0.2075592	0.0645070	0.3552482	0.0233962	0.4221442	0.2975422	0.2523565	0.4775524	0.5680495	0.0981424	0.1648493	0.1043476	0.1988917	0.1374945	0.4053271	0.5177935	0.7309574	0.5476141	0.3847563	0.0290307	0.5936412	0.3843413	0.3192457	0.3858853	0.5544451	0.4988310	0.5858367	0.6968073
400	0.2198836	0.2807431	0.3569000	0.6304783	0.1832578	0.3150116	0.3535810	0.4991497	0.6830875	0.6354348	0.6336017	0.3212439	0.7544944	0.1009677	0.1264674	0.0961619	0.3519718	0.1933208	0.3382430	0.7747858	0.6687521	0.2743140	0.2110896	0.0485647	0.3254353	0.0585168	0.3605266	0.2984514	0.3260857	0.5423857	0.5252320	0.1529256	0.1531729	0.1304744	0.1557643	0.2163791	0.4967060	0.4310747	0.6574926	0.5590337	0.4029419	0.0408952	0.5143711	0.3289784	0.3155427	0.3255939	0.6756655	0.6024968	0.4260166	0.6971223
450	0.1892015	0.2054536	0.4153262	0.7075045	0.2596948	0.4241069	0.3127340	0.5108083	0.7332365	0.5479415	0.7855521	0.5976579	0.7761946	0.1214498	0.1135726	0.0865478	0.4449791	0.1720665	0.3831857	0.5777817	0.6660145	0.2542244	0.1506168	0.0642461	0.4814686	0.0611937	0.3936830	0.4504653	0.2884707	0.5298238	0.5027146	0.1324486	0.1142546	0.1346994	0.2346867	0.1504267	0.4473831	0.4432076	0.7072150	0.6176190	0.3657168	0.0326743	0.5301587	0.4348345	0.3056102	0.2835679	0.6965459	0.5465387	0.4220192	0.7995304
500	0.1938705	0.2615648	0.3968260	0.6050632	0.2198282	0.4626495	0.3410169	0.5130244	0.7281182	0.5279919	0.7226095	0.5052781	0.7973858	0.0792066	0.1441139	0.0829337	0.4714650	0.1656788	0.3618355	0.6197523	0.7214080	0.3523804	0.1445384	0.0407556	0.3327680	0.0621331	0.3435198	0.4265662	0.2612902	0.5789959	0.5191794	0.1364762	0.0939381	0.1478672	0.2937230	0.1339815	0.5217891	0.4040193	0.6828019	0.5463265	0.4058796	0.0432119	0.4656146	0.3865222	0.3748544	0.2458769	0.6265793	0.5237332	0.5853644	0.7767337
